,Unnamed: 0,Name,Location,Year,Kilometers_Driven,Owner_Type,Mileage,Engine,Power,Seats,Price,Fuel_Type_Diesel,Fuel_Type_Electric,Fuel_Type_Petrol,Transmission_Automatic,Transmission_Manual,Years_in_Service,Mileage_Category,Price_Category
4484,4618,BMW 5 Series 525d Sedan,Hyderabad,2013,93000,First,16.73,2993.0,218.0,5.0,26.5,1,0,0,1,0,11,Low,25-30
4485,4619,Nissan Micra Diesel XV Premium,Ahmedabad,2013,71007,First,23.08,1461.0,63.1,5.0,3.9,1,0,0,0,1,11,Medium,<5
4486,4620,Maruti SX4 ZXI MT BSIV,Pune,2010,63067,Second,15.5,1586.0,103.3,5.0,2.7,0,0,1,0,1,14,Low,<5
4487,4621,Tata Manza Aura Quadrajet BS IV,Hyderabad,2011,70259,First,21.12,1248.0,88.8,5.0,2.95,1,0,0,0,1,13,Medium,<5
4488,4622,Audi A4 2.0 TDI Multitronic,Ahmedabad,2015,13000,First,16.55,1968.0,140.0,5.0,23.0,1,0,0,1,0,9,Low,20-25
4489,4623,Maruti Swift Ldi BSIV,Pune,2009,140000,Second,17.8,1248.0,75.0,5.0,2.49,1,0,0,0,1,15,Low,<5
4490,4624,Maruti Swift LDI Optional,Jaipur,2015,130000,First,25.2,1248.0,74.0,5.0,4.5,1,0,0,0,1,9,Medium,<5
4491,4625,Toyota Corolla Altis Diesel D4DJ,Delhi,2011,89401,First,21.43,1364.0,87.2,5.0,4.5,1,0,0,0,1,13,Medium,<5
4492,4626,Honda Jazz 1.5 VX i DTEC,Hyderabad,2015,67000,First,27.3,1498.0,98.6,5.0,6.9,1,0,0,0,1,9,Medium,5-10
4493,4627,BMW 6 Series 650i Coupe,Kochi,2010,65329,First,7.94,4395.0,450.0,4.0,20.72,0,0,1,1,0,14,Very Low,20-25
4494,4628,Skoda Fabia 1.2 Petrol Active,Jaipur,2010,72000,First,16.25,1198.0,73.9,5.0,2.21,0,0,1,0,1,14,Low,<5
4495,4630,Land Rover Freelander 2 HSE,Mumbai,2011,82000,Second,12.35,2179.0,187.74,5.0,13.9,1,0,0,1,0,13,Low,10-15
4496,4631,Ford Fiesta 1.6 ZXi Duratec,Pune,2010,85000,First,15.3,1596.0,101.0,5.0,1.46,0,0,1,0,1,14,Low,<5
4497,4632,Hyundai Verna SX CRDi AT,Pune,2012,83000,First,19.08,1582.0,126.32,5.0,6.0,1,0,0,1,0,12,Low,5-10
4498,4633,Renault KWID 1.0 RXT Optional,Jaipur,2016,26000,First,21.7,999.0,67.0,5.0,3.0,0,0,1,0,1,8,Medium,<5
4499,4634,Tata Indica Vista Quadrajet 90 ZX Plus,Delhi,2012,27000,First,22.3,1248.0,88.8,5.0,3.5,1,0,0,0,1,12,Medium,<5
4500,4635,Hyundai i20 Active 1.4 SX,Kochi,2018,37746,First,21.19,1396.0,88.73,5.0,7.59,1,0,0,0,1,6,Medium,5-10
4501,4636,Maruti SX4 Zxi BSIII,Mumbai,2009,63274,Second,15.0,1586.0,104.68,5.0,1.99,0,0,1,0,1,15,Low,<5
4502,4637,Renault KWID RXT,Hyderabad,2016,25000,First,25.17,799.0,53.3,5.0,3.8,0,0,1,0,1,8,Medium,<5
4503,4638,Mahindra Xylo E4 ABS BS III,Bangalore,2013,197000,First,11.68,2498.0,112.0,7.0,4.0,1,0,0,0,1,11,Low,<5
4504,4639,Hyundai EON D Lite Plus,Bangalore,2013,45010,Second,21.1,814.0,55.2,5.0,2.95,0,0,1,0,1,11,Medium,<5
4505,4640,Honda Amaze VX i-DTEC,Delhi,2013,75348,First,25.8,1498.0,98.6,5.0,3.75,1,0,0,0,1,11,Medium,<5
4506,4641,Volkswagen Polo Diesel Highline 1.2L,Kolkata,2010,90110,First,22.07,1199.0,73.9,5.0,2.5,1,0,0,0,1,14,Medium,<5
4507,4642,Honda City 1.5 V MT,Pune,2011,102013,First,17.0,1497.0,118.0,5.0,3.75,0,0,1,0,1,13,Low,<5
4508,4643,Toyota Fortuner 4x2 AT,Pune,2015,36000,First,12.55,2982.0,168.5,7.0,22.0,1,0,0,1,0,9,Low,20-25
4509,4644,Honda Amaze E i-Vtech,Kochi,2017,37578,First,18.0,1198.0,86.7,5.0,6.14,0,0,1,0,1,7,Low,5-10
4510,4645,BMW 1 Series 118d Base,Pune,2015,46001,First,20.58,1995.0,143.0,5.0,16.0,1,0,0,1,0,9,Medium,15-20
4511,4646,Maruti Celerio VXI AT,Hyderabad,2014,46559,First,23.1,998.0,67.04,5.0,3.75,0,0,1,1,0,10,Medium,<5
4512,4647,Toyota Innova 2.5 GX (Diesel) 8 Seater,Mumbai,2015,48000,First,12.99,2494.0,100.6,8.0,11.75,1,0,0,0,1,9,Low,10-15
4513,4648,Jaguar XF 2.2 Litre Luxury,Pune,2013,46000,Second,16.36,2179.0,187.7,5.0,24.0,1,0,0,1,0,11,Low,20-25
4514,4649,Honda WRV i-VTEC VX,Hyderabad,2017,15000,First,17.5,1199.0,88.7,5.0,8.9,0,0,1,0,1,7,Low,5-10
4515,4650,BMW X1 sDrive20d,Chennai,2012,85000,Third,17.05,1995.0,184.0,5.0,10.0,1,0,0,1,0,12,Low,5-10
4516,4651,Skoda Rapid 1.6 MPI AT Elegance,Mumbai,2014,32000,First,14.3,1598.0,103.5,5.0,5.55,0,0,1,1,0,10,Low,5-10
4517,4652,Volkswagen Vento 1.6 Comfortline,Kochi,2012,60818,First,16.09,1598.0,103.5,5.0,3.59,0,0,1,0,1,12,Low,<5
4518,4653,Ford EcoSport 1.5 TDCi Trend Plus BE,Coimbatore,2019,35188,First,22.77,1498.0,98.59,5.0,11.13,1,0,0,0,1,5,Medium,10-15
4519,4654,Mahindra XUV500 W6 2WD,Jaipur,2012,110000,First,15.1,2179.0,140.0,7.0,7.2,1,0,0,0,1,12,Low,5-10
4520,4655,Ford Fiesta Classic 1.4 Duratorq LXI,Mumbai,2014,61000,First,18.6,1388.0,67.0,5.0,2.98,1,0,0,0,1,10,Low,<5
4521,4656,Hyundai Santro Xing GLS,Pune,2010,75000,Second,17.92,1086.0,62.1,5.0,1.7,0,0,1,0,1,14,Low,<5
4522,4657,Mercedes-Benz GL-Class 2007 2012 350 CDI Luxury,Delhi,2015,55000,First,12.0,2987.0,224.0,7.0,52.0,1,0,0,1,0,9,Low,
4523,4658,Maruti Alto LXi BSII,Pune,2003,69966,First,19.7,796.0,46.3,5.0,0.95,0,0,1,0,1,21,Low,<5
4524,4659,Honda City i VTEC VX Option,Mumbai,2016,42000,First,17.8,1497.0,117.3,5.0,9.25,0,0,1,0,1,8,Low,5-10
4525,4660,Hyundai Santa Fe 2WD AT,Bangalore,2014,48000,First,13.01,2199.0,194.3,7.0,16.25,1,0,0,1,0,10,Low,15-20
4526,4661,Mercedes-Benz GLA Class 200 CDI SPORT,Kolkata,2015,35000,First,17.9,2143.0,136.0,5.0,20.99,1,0,0,1,0,9,Low,20-25
4527,4662,Toyota Innova 2.5 G4 Diesel 8-seater,Chennai,2005,128000,Second,12.8,2494.0,102.0,8.0,4.25,1,0,0,0,1,19,Low,<5
4528,4663,BMW 3 Series 320d Sedan,Bangalore,2008,78000,Second,16.07,1995.0,181.0,5.0,7.2,1,0,0,1,0,16,Low,5-10
4529,4664,Maruti Swift ZXI,Hyderabad,2011,53080,First,18.6,1197.0,85.8,5.0,4.4,0,0,1,0,1,13,Low,<5
4530,4665,Volkswagen Vento Petrol Highline,Pune,2011,66000,Second,15.04,1598.0,103.6,5.0,4.25,0,0,1,0,1,13,Low,<5
4531,4666,Maruti Ertiga VXI,Ahmedabad,2012,25000,First,16.02,1373.0,93.7,7.0,5.35,0,0,1,0,1,12,Low,5-10
4532,4667,Hyundai Grand i10 AT Asta,Coimbatore,2016,36139,Second,18.9,1197.0,82.0,5.0,6.3,0,0,1,1,0,8,Low,5-10
4533,4668,Hyundai Creta 1.6 CRDi SX,Delhi,2017,44000,First,19.67,1582.0,126.2,5.0,12.5,1,0,0,0,1,7,Low,10-15
4534,4669,Audi A6 3.0 TDI quattro,Ahmedabad,2008,50000,Second,16.77,2967.0,241.38,5.0,7.5,1,0,0,1,0,16,Low,5-10
4535,4670,Mahindra XUV500 W8 1.99 mHawk,Delhi,2016,81177,First,16.0,1997.0,140.0,7.0,11.25,1,0,0,0,1,8,Low,10-15
4536,4671,Ford EcoSport 1.5 Ti VCT AT Titanium BE,Mumbai,2016,26000,First,16.05,1499.0,110.4,5.0,7.65,0,0,1,1,0,8,Low,5-10
4537,4672,Hyundai Xcent 1.1 CRDi Base,Mumbai,2016,100000,First,24.4,1120.0,71.0,5.0,4.5,1,0,0,0,1,8,Medium,<5
4538,4673,Volkswagen Vento 1.5 TDI Comfortline AT,Hyderabad,2014,75000,First,21.21,1498.0,103.2,5.0,7.5,1,0,0,1,0,10,Medium,5-10
4539,4674,Mercedes-Benz S-Class 280 AT,Kochi,2004,119859,First,13.0,2987.0,210.0,5.0,7.1,0,0,1,1,0,20,Low,5-10
4540,4675,Hyundai i10 Magna,Mumbai,2010,55980,First,20.36,1197.0,78.9,5.0,2.25,0,0,1,0,1,14,Medium,<5
4541,4676,Audi A4 35 TDI Technology Edition,Hyderabad,2015,30000,First,17.11,1968.0,174.33,5.0,27.0,1,0,0,1,0,9,Low,25-30
4542,4677,Hyundai i20 Sportz 1.4 CRDi,Pune,2012,49700,Second,21.9,1396.0,88.76,5.0,4.18,1,0,0,0,1,12,Medium,<5
4543,4678,Hyundai Verna 1.4 EX,Chennai,2013,79000,First,23.5,1396.0,88.7,5.0,6.5,1,0,0,0,1,11,Medium,5-10
4544,4679,Honda City 1.5 V MT,Delhi,2010,65100,First,17.0,1497.0,118.0,5.0,3.15,0,0,1,0,1,14,Low,<5
4545,4680,Maruti Ertiga VDI,Pune,2016,54161,First,25.47,1248.0,88.5,7.0,7.64,1,0,0,0,1,8,Medium,5-10
4546,4681,Maruti Alto LXi BSII,Hyderabad,2011,28619,First,19.7,796.0,46.3,5.0,2.4,0,0,1,0,1,13,Low,<5
4547,4682,Maruti Wagon R AMT VXI,Mumbai,2016,9000,First,20.51,998.0,67.0,5.0,4.25,0,0,1,1,0,8,Medium,<5
4548,4683,Hyundai Verna 1.6 CRDi AT SX,Kochi,2016,42876,First,19.08,1582.0,126.2,5.0,9.31,1,0,0,1,0,8,Low,5-10
4549,4684,Maruti Alto LXi BSIII,Bangalore,2011,64000,First,19.7,796.0,46.3,5.0,2.39,0,0,1,0,1,13,Low,<5
4550,4685,Volkswagen Vento 1.6 Comfortline,Kochi,2018,20488,Second,16.09,1598.0,103.5,5.0,7.64,0,0,1,0,1,6,Low,5-10
4551,4686,Maruti Baleno Zeta 1.2,Delhi,2016,21000,First,21.4,1197.0,83.1,5.0,6.21,0,0,1,0,1,8,Medium,5-10
4552,4687,Land Rover Freelander 2 TD4 SE,Jaipur,2012,119203,First,0.0,2179.0,115.0,5.0,16.5,1,0,0,1,0,12,Very Low,15-20
4553,4688,Honda CR-V 2.0L 2WD AT,Kochi,2011,55987,First,13.7,1997.0,153.86,5.0,8.22,0,0,1,1,0,13,Low,5-10
4554,4689,Toyota Fortuner 2.8 2WD MT,Coimbatore,2017,72668,First,14.24,2755.0,174.5,7.0,28.85,1,0,0,0,1,7,Low,25-30
4555,4690,Honda City V AT,Mumbai,2015,32000,First,15.6,1497.0,116.3,5.0,8.5,0,0,1,1,0,9,Low,5-10
4556,4691,Mercedes-Benz SLK-Class 55 AMG,Bangalore,2014,3000,Second,12.0,5461.0,421.0,2.0,90.0,0,0,1,1,0,10,Low,
4557,4692,Honda City i-VTEC S,Mumbai,2015,10400,First,17.4,1497.0,117.3,5.0,6.51,0,0,1,0,1,9,Low,5-10
4558,4693,Maruti Swift VDI,Mumbai,2013,35000,First,22.9,1248.0,74.0,5.0,4.65,1,0,0,0,1,11,Medium,<5
4559,4694,Toyota Corolla Altis 2008-2013 1.8 VL AT,Kochi,2013,55101,First,14.53,1794.0,138.1,5.0,8.4,0,0,1,1,0,11,Low,5-10
4560,4695,Toyota Etios Cross 1.4L VD,Bangalore,2014,57464,First,23.59,1364.0,67.06,5.0,5.75,1,0,0,0,1,10,Medium,5-10
4561,4696,Maruti Wagon R LX,Jaipur,2006,110000,First,18.9,998.0,67.1,5.0,1.11,0,0,1,0,1,18,Low,<5
4562,4697,Fiat Punto 1.2 Dynamic,Kochi,2017,17941,First,15.7,1631.552572706935,113.80314403717087,5.286452057152694,3.93,0,0,1,0,1,7,Low,<5
4563,4698,Mercedes-Benz E-Class 2015-2017 E 200 CGI,Mumbai,2014,72000,First,12.0,1991.0,184.0,5.0,17.25,0,0,1,1,0,10,Low,15-20
4564,4699,Jaguar XF Aero Sport Edition,Delhi,2012,16000,First,16.36,2179.0,187.7,5.0,32.0,1,0,0,1,0,12,Low,
4565,4700,Hyundai i20 Sportz Petrol,Kochi,2011,62020,First,17.0,1197.0,80.0,5.0,3.45,0,0,1,0,1,13,Low,<5
4566,4701,Land Rover Freelander 2 SE,Pune,2014,85000,Second,12.39,2179.0,147.51,5.0,23.0,1,0,0,1,0,10,Low,20-25
4567,4702,Hyundai Elite i20 Petrol Sportz,Kochi,2018,14223,First,18.6,1197.0,81.86,5.0,7.32,0,0,1,0,1,6,Low,5-10
4568,4703,Honda Amaze S i-Vtech,Jaipur,2014,41210,First,18.0,1198.0,86.7,5.0,4.4,0,0,1,0,1,10,Low,<5
4569,4704,Mercedes-Benz M-Class ML 350 4Matic,Bangalore,2015,20000,First,0.0,2987.0,165.0,5.0,47.35,1,0,0,1,0,9,Very Low,
4570,4705,Maruti Alto 800 VXI,Coimbatore,2016,18043,First,22.74,796.0,47.3,5.0,4.12,0,0,1,0,1,8,Medium,<5
4571,4706,Toyota Innova Crysta 2.8 ZX AT,Chennai,2016,80000,First,11.36,2755.0,171.5,7.0,19.5,1,0,0,1,0,8,Low,15-20
4572,4707,Hyundai Grand i10 AT Asta,Hyderabad,2016,21000,First,18.9,1197.0,82.0,5.0,6.2,0,0,1,1,0,8,Low,5-10
4573,4708,BMW X3 xDrive30d M Sport,Bangalore,2016,49000,First,16.55,2993.0,258.0,5.0,45.0,1,0,0,1,0,8,Low,
4574,4710,Hyundai i20 Magna,Chennai,2010,95000,Second,18.5,1197.0,80.0,5.0,2.8,0,0,1,0,1,14,Low,<5
4575,4711,Hyundai Grand i10 AT Asta,Pune,2015,32000,First,18.9,1197.0,82.0,5.0,4.8,0,0,1,1,0,9,Low,<5
4576,4712,Hyundai Santro Xing XG,Pune,2003,80000,Second,17.0,1631.552572706935,113.80314403717087,5.286452057152694,0.9,0,0,1,0,1,21,Low,<5
4577,4713,Ford Fiesta 1.5 TDCi Titanium,Hyderabad,2014,122800,First,25.01,1498.0,89.75,5.0,5.65,1,0,0,0,1,10,Medium,5-10
4578,4715,Maruti Swift Dzire VDI,Ahmedabad,2015,69000,First,26.59,1248.0,74.0,5.0,5.9,1,0,0,0,1,9,Medium,5-10
4579,4716,Toyota Etios VXD,Pune,2015,65000,Second,23.59,1364.0,67.04,5.0,5.0,1,0,0,0,1,9,Medium,<5
4580,4717,Hyundai Xcent 1.2 Kappa Base,Ahmedabad,2015,23000,First,19.1,1197.0,82.0,5.0,4.9,0,0,1,0,1,9,Low,<5
4581,4718,Honda Civic 2006-2010 1.8 S MT,Ahmedabad,2009,70000,First,13.5,1799.0,130.0,5.0,4.25,0,0,1,0,1,15,Low,<5
4582,4719,Toyota Innova 2.5 GX (Diesel) 8 Seater,Chennai,2014,250000,First,12.99,2494.0,100.6,8.0,10.9,1,0,0,0,1,10,Low,10-15
4583,4720,Hyundai Accent GLE,Delhi,2012,56000,First,13.2,1495.0,94.0,5.0,2.45,0,0,1,0,1,12,Low,<5
4584,4721,Maruti Alto 800 LXI,Pune,2013,30000,First,22.74,796.0,47.3,5.0,2.5,0,0,1,0,1,11,Medium,<5
4585,4722,Mercedes-Benz SL-Class SL 500,Kolkata,2010,35000,First,8.1,5461.0,387.3,2.0,29.5,0,0,1,1,0,14,Very Low,25-30
4586,4723,Ford Ecosport 1.5 DV5 MT Titanium Optional,Jaipur,2013,92250,Second,22.7,1498.0,89.84,5.0,5.75,1,0,0,0,1,11,Medium,5-10
4587,4724,Hyundai Xcent 1.2 VTVT E,Pune,2018,40000,First,20.14,1197.0,81.86,5.0,5.0,0,0,1,0,1,6,Medium,<5
4588,4725,Skoda Rapid 1.6 MPI AT Ambition Plus,Kochi,2014,96848,First,14.3,1598.0,103.6,5.0,4.62,0,0,1,1,0,10,Low,<5
4589,4726,Audi Q3 2012-2015 35 TDI Quattro Premium Plus,Delhi,2016,42000,First,15.73,1968.0,174.33,5.0,23.5,1,0,0,1,0,8,Low,20-25
4590,4727,Mahindra XUV500 W8 2WD,Kolkata,2013,55886,First,16.0,2179.0,140.0,7.0,7.25,1,0,0,0,1,11,Low,5-10
4591,4728,Hyundai Verna VTVT 1.6 SX Option,Kochi,2019,12336,First,17.0,1591.0,121.3,5.0,11.88,0,0,1,0,1,5,Low,10-15
4592,4729,Hyundai Verna Xi (Petrol),Chennai,2009,60000,Third,13.9,1599.0,103.2,5.0,2.25,0,0,1,0,1,15,Low,<5
4593,4730,Ford Ikon 1.6 CLXI,Pune,2003,83000,Second,14.2,1597.0,92.0,5.0,0.85,0,0,1,0,1,21,Low,<5
4594,4731,Nissan Micra Active XV,Pune,2018,24000,First,19.69,1198.0,67.04,5.0,4.0,0,0,1,0,1,6,Low,<5
4595,4732,Honda Brio VX AT,Pune,2016,32198,First,16.5,1198.0,86.8,5.0,5.1,0,0,1,1,0,8,Low,5-10
4596,4733,Toyota Innova 2.5 GX (Diesel) 7 Seater,Hyderabad,2014,92247,First,12.99,2494.0,100.6,7.0,12.5,1,0,0,0,1,10,Low,10-15
4597,4734,Volkswagen Vento 1.5 TDI Highline,Chennai,2011,121311,First,20.64,1498.0,108.5,5.0,2.9,1,0,0,0,1,13,Medium,<5
4598,4735,Mahindra XUV500 W10 AWD,Coimbatore,2016,66296,First,16.0,2179.0,140.0,7.0,15.96,1,0,0,0,1,8,Low,15-20
4599,4736,Hyundai Xcent 1.2 Kappa AT SX Option,Mumbai,2015,41000,First,16.9,1197.0,82.0,5.0,5.45,0,0,1,1,0,9,Low,5-10
4600,4737,Ford Endeavour 2.2 Trend MT 4X4,Kochi,2017,38681,First,13.5,2198.0,157.7,7.0,23.86,1,0,0,0,1,7,Low,20-25
4601,4738,Chevrolet Spark 1.0 LT,Kochi,2008,43761,First,18.0,995.0,62.0,5.0,1.75,0,0,1,0,1,16,Low,<5
4602,4739,Maruti Ertiga SHVS VDI,Hyderabad,2017,17400,First,24.52,1248.0,88.5,7.0,9.75,1,0,0,0,1,7,Medium,5-10
4603,4740,Honda Amaze S i-Dtech,Bangalore,2013,61510,First,25.8,1498.0,98.6,5.0,4.75,1,0,0,0,1,11,Medium,<5
4604,4741,Honda City i VTEC S,Delhi,2014,60000,First,17.4,1497.0,117.3,5.0,6.25,0,0,1,0,1,10,Low,5-10
4605,4742,Mini Cooper Countryman D,Bangalore,2014,35165,Second,23.8,1998.0,112.0,5.0,22.0,1,0,0,1,0,10,Medium,20-25
4606,4743,Toyota Corolla Altis 2008-2013 1.8 VL AT,Kochi,2016,41617,First,14.53,1794.0,138.1,5.0,14.14,0,0,1,1,0,8,Low,10-15
4607,4745,Skoda Superb Elegance 1.8 TSI AT,Delhi,2014,65000,First,13.7,1798.0,157.75,5.0,11.95,0,0,1,1,0,10,Low,10-15
4608,4746,Maruti Wagon R LXI BS IV,Delhi,2011,68000,First,18.9,998.0,67.1,5.0,2.5,0,0,1,0,1,13,Low,<5
4609,4747,Hyundai i10 Era 1.1,Mumbai,2013,49000,First,19.81,1086.0,68.05,5.0,2.75,0,0,1,0,1,11,Low,<5
4610,4748,Tata Tiago 1.2 Revotron XT Option,Coimbatore,2019,16698,First,23.84,1199.0,84.0,5.0,5.85,0,0,1,0,1,5,Medium,5-10
4611,4749,Maruti Baleno Zeta 1.2,Ahmedabad,2016,30965,First,21.4,1197.0,83.1,5.0,6.25,0,0,1,0,1,8,Medium,5-10
4612,4750,Volkswagen Vento 1.6 Highline,Mumbai,2014,56058,First,15.04,1598.0,103.2,5.0,4.95,0,0,1,0,1,10,Low,<5
4613,4751,Hyundai Grand i10 1.2 Kappa Sportz Option,Pune,2017,15356,First,18.9,1197.0,81.86,5.0,4.75,0,0,1,0,1,7,Low,<5
4614,4752,Ford Figo Diesel EXI,Delhi,2013,54000,First,20.0,1399.0,68.05,5.0,2.55,1,0,0,0,1,11,Medium,<5
4615,4753,Honda Civic 2010-2013 1.8 V AT Sunroof,Pune,2011,47000,Second,13.9,1799.0,130.3,5.0,4.5,0,0,1,1,0,13,Low,<5
4616,4754,Maruti Alto 800 LXI,Kochi,2015,21652,First,22.74,796.0,47.3,5.0,3.01,0,0,1,0,1,9,Medium,<5
4617,4755,Land Rover Range Rover Evoque 2.0 TD4 HSE Dynamic,Hyderabad,2016,52000,First,15.68,1999.0,177.0,5.0,42.0,1,0,0,1,0,8,Low,
4618,4756,Audi A6 2.7 TDI,Kolkata,2010,35010,First,12.4,2698.0,179.5,5.0,11.5,1,0,0,1,0,14,Low,10-15
4619,4757,Mercedes-Benz E-Class 280 CDI,Hyderabad,2006,76662,First,11.0,2987.0,198.5,5.0,10.99,1,0,0,1,0,18,Low,10-15
4620,4758,Honda City 1.5 V AT Exclusive,Jaipur,2009,89000,First,17.0,1497.0,118.0,5.0,3.71,0,0,1,1,0,15,Low,<5
4621,4759,Honda CR-V 2.4 4WD AT,Jaipur,2006,80000,Third,10.1,2354.0,152.0,5.0,2.0,0,0,1,1,0,18,Low,<5
4622,4760,Maruti Ciaz 1.3 Alpha,Kochi,2018,39023,First,28.09,1248.0,88.5,5.0,9.48,1,0,0,0,1,6,Medium,5-10
4623,4761,Maruti Wagon R LXI,Jaipur,2004,62000,Second,18.9,998.0,67.1,5.0,1.25,0,0,1,0,1,20,Low,<5
4624,4762,Hyundai Creta 1.6 CRDi SX Option,Jaipur,2015,78046,First,19.67,1582.0,126.2,5.0,10.9,1,0,0,0,1,9,Low,10-15
4625,4763,Maruti Ciaz VDi Plus SHVS,Kolkata,2015,34400,First,28.09,1248.0,88.5,5.0,5.5,1,0,0,0,1,9,Medium,5-10
4626,4764,Hyundai EON D Lite Plus,Coimbatore,2016,64624,First,21.1,814.0,55.2,5.0,3.71,0,0,1,0,1,8,Medium,<5
4627,4765,Maruti Ertiga VXI,Mumbai,2014,69192,First,16.02,1373.0,93.7,7.0,6.25,0,0,1,0,1,10,Low,5-10
4628,4766,Volkswagen Vento Diesel Highline,Chennai,2012,55000,First,20.54,1598.0,103.6,5.0,4.9,1,0,0,0,1,12,Medium,<5
4629,4767,Honda City 1.5 GXI,Mumbai,2005,81000,Second,12.8,1493.0,100.0,5.0,1.1,0,0,1,0,1,19,Low,<5
4630,4768,Volkswagen Polo Petrol Trendline 1.2L,Kochi,2016,36733,First,16.47,1198.0,73.9,5.0,4.72,0,0,1,0,1,8,Low,<5
4631,4770,Mercedes-Benz GLA Class 200 CDI,Mumbai,2016,43022,First,17.9,2143.0,136.0,5.0,24.85,1,0,0,1,0,8,Low,20-25
4632,4771,Hyundai Santa Fe 4X2,Jaipur,2013,74000,First,14.66,2199.0,194.3,7.0,12.25,1,0,0,0,1,11,Low,10-15
4633,4772,Maruti Swift VDI,Kolkata,2014,47000,First,22.9,1248.0,74.0,5.0,3.9,1,0,0,0,1,10,Medium,<5
4634,4773,Hyundai Elite i20 Sportz Plus,Kochi,2017,37460,First,18.6,1197.0,81.86,5.0,6.28,0,0,1,0,1,7,Low,5-10
4635,4774,Mahindra Xylo E8 BS IV,Mumbai,2011,130000,First,14.0,2498.0,112.0,8.0,2.75,1,0,0,0,1,13,Low,<5
4636,4775,Hyundai Grand i10 Asta Option,Coimbatore,2017,31576,First,18.9,1197.0,82.0,5.0,7.85,0,0,1,0,1,7,Low,5-10
4637,4776,Volkswagen Vento Petrol Highline,Mumbai,2011,66000,First,15.04,1598.0,103.6,5.0,2.95,0,0,1,0,1,13,Low,<5
4638,4777,Honda Accord 2.4 A/T,Mumbai,2008,79000,Second,11.7,2354.0,177.6,5.0,4.85,0,0,1,1,0,16,Low,<5
4639,4778,Mercedes-Benz S-Class S 350 d,Bangalore,2011,47140,Second,13.5,2925.0,281.61,5.0,30.0,1,0,0,1,0,13,Low,25-30
4640,4779,Mercedes-Benz B Class B200 CDI,Bangalore,2016,36610,First,15.0,2143.0,107.3,5.0,19.9,1,0,0,1,0,8,Low,15-20
4641,4780,Hyundai Creta 1.6 SX Option Diesel,Bangalore,2016,93000,First,20.5,1582.0,126.2,5.0,10.8,1,0,0,0,1,8,Medium,10-15
4642,4781,Maruti Alto LXI,Hyderabad,2007,52195,First,19.7,796.0,46.3,5.0,1.75,0,0,1,0,1,17,Low,<5
4643,4782,Audi A3 35 TDI Premium,Mumbai,2016,20003,First,20.38,1968.0,143.0,5.0,19.25,1,0,0,1,0,8,Medium,15-20
4644,4783,Renault Duster 85PS Diesel RxL,Delhi,2013,66314,First,19.87,1461.0,83.8,5.0,5.5,1,0,0,0,1,11,Low,5-10
4645,4784,Ford Fiesta 1.4 ZXi TDCi ABS,Chennai,2009,76000,First,17.8,1399.0,68.0,5.0,2.75,1,0,0,0,1,15,Low,<5
4646,4785,Hyundai Creta 1.6 SX Plus Diesel,Bangalore,2015,29000,First,19.67,1582.0,126.2,5.0,13.0,1,0,0,0,1,9,Low,10-15
4647,4786,Ford Figo Diesel ZXI,Mumbai,2011,30000,First,20.0,1399.0,68.0,5.0,3.2,1,0,0,0,1,13,Medium,<5
4648,4787,Volkswagen Polo Petrol Highline 1.6L,Coimbatore,2013,56526,First,15.26,1598.0,103.5,5.0,5.84,0,0,1,0,1,11,Low,5-10
4649,4788,Volvo V40 D3 R Design,Hyderabad,2015,38000,Second,16.8,1969.0,150.0,5.0,24.0,1,0,0,1,0,9,Low,20-25
4650,4789,Hyundai Verna SX CRDi AT,Chennai,2012,41000,First,19.08,1582.0,126.32,5.0,6.25,1,0,0,1,0,12,Low,5-10
4651,4790,BMW 7 Series 2007-2012 730Ld,Hyderabad,2009,53000,First,14.49,2993.0,258.0,5.0,36.0,1,0,0,1,0,15,Low,
4652,4791,Mitsubishi Lancer GLXD,Chennai,2003,125000,Third,14.8,1998.0,68.0,5.0,3.0,1,0,0,0,1,21,Low,<5
4653,4792,Toyota Fortuner 3.0 Diesel,Chennai,2010,242000,First,11.5,2982.0,171.0,7.0,11.0,1,0,0,0,1,14,Low,10-15
4654,4793,Maruti Ciaz VDi Plus,Chennai,2015,90000,First,26.21,1248.0,88.5,5.0,6.5,1,0,0,0,1,9,Medium,5-10
4655,4794,Maruti Vitara Brezza VDi Option,Hyderabad,2018,11000,First,24.3,1248.0,88.5,5.0,9.4,1,0,0,0,1,6,Medium,5-10
4656,4795,BMW 3 Series Luxury Line,Kochi,2018,21936,First,21.76,1995.0,190.0,5.0,37.92,1,0,0,1,0,6,Medium,
4657,4796,Volkswagen Vento Petrol Highline AT,Pune,2013,41000,First,14.4,1598.0,103.6,5.0,5.25,0,0,1,1,0,11,Low,5-10
4658,4797,Hyundai i20 1.2 Asta,Chennai,2011,47000,First,17.0,1197.0,80.0,5.0,4.5,0,0,1,0,1,13,Low,<5
4659,4798,BMW X5 3.0d,Chennai,2009,110000,First,11.0,2993.0,235.0,5.0,18.0,1,0,0,1,0,15,Low,15-20
4660,4799,Hyundai Xcent 1.2 Kappa S,Coimbatore,2015,45960,First,19.1,1197.0,82.0,5.0,5.56,0,0,1,0,1,9,Low,5-10
